n, num, ex, percent_of_emp, cheb_width
8,1310, 9.7744, 1.0, 1138.6584546653137
11,1165
9,1427
15,272
12,945
16,167
10,1355
7,957
6,603
5,372
13,639
14,430
18,43
4,153
17,77
19,18
3,44
20,7
2,10
21,3
24,1
22,2
