11182,8
12269,2
10537,25
10781,15
10598,19
10457,9
10153,9
11018,9
10415,14
10766,13
11464,6
10102,11
11595,7
11246,10
11297,18
11361,5
10098,6
10461,14
10314,12
10362,12
11740,5
11152,13
10366,12
11113,17
12042,4
11391,8
10732,13
10106,10
11694,5
11060,12
10611,12
10201,5
10570,15
13012,2
11359,1
11241,13
13595,1
11532,4
11528,9
10439,14
10852,11
11265,8
11427,9
10670,13
10959,14
11155,13
11551,9
10613,18
10914,11
10625,14
11054,15
11220,7
10301,11
12233,2
10095,1
10110,7
10427,16
10718,17
11043,16
11722,5
11052,14
12586,3
10531,21
10558,11
10969,11
10515,13
10288,4
11913,4
11706,10
12343,4
11775,7
10105,4
10252,13
11535,6
10188,6
10459,15
10498,8
10562,9
10787,21
11108,8
10528,12
10889,12
11222,9
10646,13
10856,18
10733,17
10919,14
11479,9
10806,13
11062,13
10078,7
10703,7
12294,5
10551,13
11497,9
10573,18
11612,6
10905,14
10469,8
11175,13
10404,13
10395,15
12006,3
11249,10
11259,5
10508,15
12234,5
11917,1
11402,10
10635,19
11378,20
10437,10
10940,6
11492,8
10466,14
12307,2
10885,10
10663,13
10862,13
11095,9
10018,4
11577,7
13587,1
12540,1
11357,5
10937,17
11284,14
12433,7
11036,10
10236,12
11568,7
11274,12
10120,3
10949,13
11169,13
10441,11
10987,16
10532,11
9963,2
11172,13
10672,13
11830,5
10383,15
10713,13
10079,3
11939,4
10294,9
11355,14
11083,11
10814,22
10637,14
10657,13
10671,16
11432,11
10986,14
11165,11
11346,6
11806,4
10741,12
10394,13
11606,11
10808,16
12427,2
10487,14
10278,15
10214,8
12037,3
11032,11
10751,19
10261,10
11373,12
10754,11
11213,8
10224,10
11184,7
12176,2
11044,10
10810,14
11614,7
10624,14
11400,9
10517,11
10248,9
11210,12
11233,10
10209,7
10630,17
12198,2
11440,9
10013,3
9917,2
10909,16
11088,8
10789,10
10797,12
11076,11
10490,11
10897,16
11311,8
10282,9
11620,9
10690,18
11494,3
10773,15
10843,13
10475,13
11560,11
12320,3
10034,5
10509,13
10820,8
10569,18
10634,12
10423,15
10752,17
11316,13
11216,18
11114,17
11206,13
10275,10
10622,16
10774,16
11505,8
9979,5
11928,1
11278,8
11112,12
10549,18
12177,1
10762,20
10429,9
10260,7
11280,7
10042,8
11209,14
10724,15
11260,8
10336,14
11449,8
11393,10
12022,3
10428,7
10074,4
10183,10
11174,13
11926,5
10279,11
10604,13
11137,12
10721,11
11147,6
11807,5
10700,10
11618,6
10350,13
10542,17
11041,10
11296,6
10202,8
10882,9
10957,15
12181,4
9787,3
10934,16
11096,13
10649,26
11566,9
11291,9
11711,6
10798,16
10869,15
11037,9
11770,5
11163,8
10103,5
11301,11
11976,3
10520,12
10418,10
10935,16
12244,2
10772,13
11094,17
10776,17
11982,5
10232,3
11703,7
12008,3
10488,5
10353,11
10241,9
10898,10
11376,6
11128,7
10738,23
10954,10
11271,5
11097,12
10631,12
10256,10
10744,15
10239,9
10727,14
9761,1
11639,7
11548,6
10028,6
11368,8
10174,4
10849,8
10775,15
11382,10
11652,5
11679,4
11890,4
10360,10
10197,10
10449,11
11656,11
10358,16
11116,11
11422,3
10830,10
10684,20
10844,9
11279,12
11356,6
10534,13
10847,19
10908,15
11586,7
11367,7
10249,6
10196,10
10417,8
10855,16
10790,17
11667,5
12120,2
11264,7
10926,11
10643,9
10812,20
11943,6
11022,9
10948,15
11539,7
10530,7
10193,11
10608,19
11333,6
10148,6
10689,16
10795,12
10444,13
11007,6
10867,11
10262,6
10768,17
10853,13
10603,15
11825,4
10495,9
11190,12
10333,10
10961,14
10479,11
11930,4
11317,9
11734,5
10483,16
10805,13
11338,6
11322,6
10222,10
10501,14
10638,18
12127,6
10868,16
9988,5
11031,11
11208,7
10123,7
10384,10
10668,19
12253,3
11143,9
12160,1
11329,4
10109,6
11469,8
11251,7
11071,12
11141,14
10291,10
11452,6
10983,16
11328,10
11012,14
12078,3
10403,10
9937,3
11377,14
10544,21
12012,3
10063,10
12262,2
9926,4
10623,9
10480,14
11171,11
10007,3
10764,11
9927,2
10804,14
11230,7
10126,6
10137,6
11093,8
11226,13
10338,8
10605,9
10680,11
11205,7
10731,8
11603,11
10960,15
11585,11
11282,6
10633,12
9948,3
10408,20
12589,2
10864,17
10281,10
12508,4
11472,12
11384,13
10991,12
11074,14
10344,6
10277,11
12406,1
11049,12
11344,7
11177,11
11019,21
10641,20
10267,10
10100,7
10676,10
10218,6
10831,11
10917,15
10414,15
11115,9
10355,7
11353,10
11717,2
10456,9
11061,8
10435,16
10351,17
11438,10
10640,9
9922,5
10062,9
10794,18
10664,16
10589,9
13315,1
9945,3
11240,7
10161,5
11796,4
10587,13
10979,10
9895,6
10486,17
11985,6
10251,6
13540,1
11394,13
12175,3
10004,2
11525,6
10398,11
10734,10
11790,7
11903,9
11021,15
10169,7
11065,8
11358,7
11257,9
11218,5
11132,10
10822,16
10654,17
13071,1
10693,14
10307,10
11013,10
13670,1
10375,10
11411,10
10245,14
10237,9
10736,12
10284,8
10706,26
11977,2
12091,2
11978,4
10305,8
10272,14
10337,11
11047,20
10832,6
11503,13
10543,9
10639,17
10420,13
11453,7
11443,10
10886,23
9839,2
10049,3
11868,12
10903,11
10681,21
11705,5
11960,4
11194,14
11512,9
11737,10
12136,2
10578,15
10235,9
10320,8
12662,1
9657,1
10464,14
10769,11
12171,2
11303,10
12116,4
10182,9
11110,7
10516,18
11410,11
10656,15
10125,6
10506,9
10177,7
11156,14
10283,13
11125,9
10683,11
10285,6
10521,10
11750,4
11991,4
11324,10
10565,15
10793,16
11908,5
11951,5
11348,10
10863,9
9962,4
12032,8
11490,9
11176,10
11396,11
11624,7
10128,9
10164,6
10162,4
10017,5
11968,4
11017,7
10119,8
10371,11
10540,12
10662,23
10306,20
11214,9
11418,8
10052,7
11895,7
12129,4
11783,2
11491,7
10419,16
10783,17
10253,11
11745,5
10194,8
11701,8
10801,15
11337,12
11645,11
11151,11
10841,21
10472,11
9973,4
10321,7
11415,9
10405,8
11754,4
10696,16
10465,13
12339,3
10593,12
10686,18
12226,2
12292,1
10596,7
10045,5
10627,17
10070,5
10002,4
12264,1
11513,9
11799,5
10865,12
11486,6
10883,10
13796,1
11154,12
10410,11
10156,13
11397,8
10030,3
11134,14
10200,9
12386,3
11258,11
11478,10
11546,10
11918,2
11275,15
10579,18
11459,8
10971,13
10947,10
11575,6
10083,4
10015,4
11299,8
10547,15
11025,6
11237,15
11826,6
10463,16
10626,14
11565,6
12491,1
10891,17
11801,10
11846,2
12326,5
10563,15
11458,4
11029,15
9833,1
12649,1
10538,11
12158,1
12770,3
10308,13
12313,3
10400,9
10837,13
10726,14
11124,18
11059,19
11608,3
10925,6
10329,4
10493,14
10950,13
11471,14
9883,1
10447,13
10319,8
12616,2
12077,2
11153,13
10150,7
11056,15
11888,3
11006,9
11000,15
11187,12
12013,5
10226,5
10310,7
11574,6
11798,3
11708,2
10691,14
11401,5
12230,5
11080,10
10346,10
10645,21
11707,6
10324,11
10577,11
11050,20
12135,3
10838,14
10220,7
11920,5
11537,5
11782,6
11248,7
9957,2
11302,6
12123,6
10877,8
10514,17
10289,10
12039,5
11375,7
10859,13
10609,13
11883,5
10642,18
11785,5
10759,13
10823,14
11473,5
11584,7
10712,13
11980,2
11611,3
11866,4
11150,6
11545,6
10244,8
10399,8
10036,8
10704,14
11893,5
10825,15
11925,6
10339,10
10264,5
11769,6
13418,1
10988,13
9860,2
11135,10
10316,12
10860,14
12358,4
11085,15
11145,13
9831,1
11099,11
11448,5
10391,12
11768,7
10502,16
11082,13
11055,12
10354,17
12027,2
11550,7
11510,11
12125,1
11519,8
10931,15
11439,7
10851,13
11342,11
10205,13
10561,11
10434,11
10951,13
11536,9
11468,7
11425,4
11973,2
10554,15
10929,14
11772,5
10763,13
11229,10
11028,7
9935,1
10438,12
10365,11
11730,3
12117,2
11504,8
10091,3
10518,15
10816,8
11254,7
10485,11
11008,12
10910,10
11553,5
11673,8
11451,9
12015,2
10973,13
10136,8
11326,10
11445,9
13129,1
11597,5
11540,2
10555,6
11623,4
11390,6
11531,12
11030,15
11092,10
10341,8
10524,22
10133,10
10468,18
11581,7
11442,6
11398,6
13249,2
10539,11
11362,10
10460,8
13139,1
12626,2
11731,6
11818,11
12170,2
11499,5
10442,8
12562,2
11858,5
10393,13
10620,13
11039,7
11321,12
11541,8
12280,4
11331,4
12016,2
11455,5
11502,9
10648,14
11587,9
11482,6
11718,1
10157,8
10585,11
10246,13
11625,3
11474,7
10854,12
12516,1
11948,5
11583,6
12981,2
11759,7
12603,1
12203,1
11517,7
10255,9
11605,8
11077,9
10728,13
11409,8
10872,11
14607,1
10328,16
11802,3
11590,6
10601,11
11793,7
11684,3
12126,4
11610,9
11808,2
11011,18
11987,2
12121,2
10546,15
11622,7
10507,17
11927,4
10583,13
9955,4
11183,11
11266,9
11829,4
11655,6
10850,15
10818,21
11320,6
11814,5
11167,11
9994,6
11709,7
10999,12
12026,5
10977,11
10788,15
11591,8
10588,14
10709,12
10716,13
11724,10
10481,14
10331,11
11556,10
10397,6
10406,16
11457,8
11196,13
10955,14
11327,6
12759,1
11066,12
10440,13
12923,1
11223,8
10522,9
10894,12
10602,7
11547,4
10651,13
11695,7
11078,13
11634,9
10842,15
10064,7
10904,18
10560,10
10895,14
10990,11
12099,1
11430,11
9992,3
11822,4
10191,9
11046,9
10997,15
11045,17
12205,1
10233,7
10445,11
12367,1
10938,10
11578,7
12720,1
11106,14
11360,8
10407,10
12952,2
10348,13
9977,5
10674,10
10541,13
10750,17
10380,10
11609,4
11919,4
10192,6
11665,5
9947,4
10616,10
12162,3
11068,10
12800,2
11389,7
10655,18
11596,9
9859,2
11860,5
13118,1
11179,8
12308,5
12338,5
10533,11
9929,3
11755,5
11669,5
10946,17
10334,7
11002,9
12146,2
11465,8
11886,5
11148,13
10606,14
13955,1
12110,2
10385,9
12258,4
11253,12
11232,6
12600,1
12190,3
10424,13
11567,9
10326,6
11924,6
10473,17
10717,8
10792,11
11086,12
9808,3
10956,15
10665,11
11305,7
13348,1
10871,13
11901,3
12384,1
9827,1
9933,3
10715,11
10228,9
10800,21
11675,6
10535,17
10529,13
10556,18
11207,12
11309,9
10061,5
10322,9
11067,18
11691,4
12704,3
12490,2
12265,3
10443,11
11250,9
10075,5
12316,3
10376,10
10159,9
11131,12
11228,10
10677,18
10873,16
12197,3
10377,10
11843,6
11576,5
10920,14
10523,8
11716,7
11219,9
12118,6
10199,7
9847,2
10966,8
11533,8
11034,8
12221,2
11262,12
10707,12
11710,7
11735,2
11130,7
12356,1
11953,1
10433,7
11035,13
10848,9
12001,4
11157,11
9873,2
12096,5
10211,11
11414,5
13215,1
11310,11
11127,12
11419,6
11188,19
9931,5
11158,14
11040,15
10489,14
12451,1
12144,4
11255,18
10636,15
10930,16
10504,18
10553,20
10088,7
10113,10
11070,9
11033,10
11293,9
12523,1
12564,1
11862,6
11898,2
11771,6
10826,12
10924,16
11014,13
10742,10
11090,11
12392,3
10575,18
10035,4
11075,11
10107,3
12107,1
12216,2
11421,6
11186,6
12608,2
11803,3
10807,18
10223,9
11191,9
11562,6
12506,1
11878,6
12870,2
11269,8
11412,5
10866,9
13982,1
11215,10
12273,1
10186,5
10491,13
12362,1
11604,8
12484,1
12511,2
10629,12
11507,6
11859,7
10590,8
10302,6
11102,11
12290,2
11285,12
11079,13
10614,10
11820,2
12573,1
10701,11
10335,14
11120,11
12332,4
10051,7
11738,4
12646,2
11773,5
10771,12
11289,7
10711,15
9984,2
9774,1
11870,5
11277,11
10467,13
10632,14
14090,1
11343,8
10566,14
12067,3
11234,9
10143,7
10817,14
12521,1
11270,11
9915,4
11139,12
11996,2
11212,11
11812,5
11628,7
11428,12
10016,4
11720,7
10505,20
10708,13
11659,6
10989,16
10829,11
10780,15
12567,2
10958,10
11294,9
11392,8
11733,6
10343,13
11570,5
12049,1
11542,9
12289,2
10001,3
10068,6
11515,11
10702,10
11380,11
12029,3
11498,9
10597,11
10311,9
10858,14
10942,8
9612,1
10760,18
11217,11
11003,9
11339,8
10240,12
10928,12
11341,8
11853,4
12122,3
11637,5
10462,12
10644,7
11698,10
11635,11
11649,8
10309,5
11589,10
11313,6
11276,13
10208,4
9997,6
10356,12
11495,5
11899,6
11788,9
11164,4
11797,5
10890,12
11004,18
10084,7
11122,12
11239,8
11300,4
10313,15
11407,6
11100,10
11713,5
11109,12
11192,13
10176,8
11340,9
12093,1
11663,8
10413,17
12439,2
10059,7
10342,11
10292,6
10725,7
12070,3
10122,9
12028,5
11516,11
11057,7
11840,7
10592,6
10369,13
11312,5
10203,6
11638,4
10225,14
11582,6
11800,4
9959,1
10503,13
11104,9
10673,14
9805,2
13491,1
12355,2
12182,2
10618,7
10271,6
11211,13
11794,1
10740,13
12492,2
11336,12
10888,14
10835,12
13349,1
10915,10
11168,11
10270,7
9908,6
11721,5
10426,8
12007,2
11739,4
10879,15
11098,13
10968,13
11984,5
11683,5
9869,1
11950,5
10839,11
11048,14
11081,10
11005,12
11026,9
10658,9
13468,1
11142,12
9974,4
10401,10
11873,5
11133,6
10167,9
10151,12
10138,4
11496,10
11872,5
11682,9
11243,8
12245,5
11199,7
11166,5
12303,1
11105,14
11861,2
9680,2
13082,2
13060,1
10719,7
10747,13
12556,3
13610,1
11072,12
11555,7
10347,11
11365,7
10357,10
12152,2
10290,13
10345,4
11413,7
11111,5
10730,10
10564,6
10325,11
12168,2
10432,13
11261,11
9871,5
9832,2
10992,12
11666,7
11089,4
10880,6
13428,1
10767,20
13030,1
11660,7
10511,9
11138,8
11350,11
10026,6
11670,5
10923,15
10184,4
11424,7
11462,9
12210,1
12084,3
10298,10
9934,3
11387,8
10710,16
10607,10
10471,9
11958,8
10104,5
12068,4
11921,3
10027,2
12073,7
10964,5
10139,7
11712,3
11295,6
11629,4
12479,4
10382,13
10559,7
11809,8
10927,15
10815,11
11817,3
9795,2
10368,10
12485,4
12989,1
11644,4
12380,3
11201,17
11702,1
11864,3
10615,12
9713,1
11140,11
10158,2
10269,9
11197,4
12191,4
10361,17
10470,13
10425,13
10548,5
11181,9
12250,2
10129,7
12942,1
9790,1
10021,3
13037,2
10694,13
12992,1
11435,4
12057,3
10231,7
11894,5
10975,13
10179,4
10258,7
12074,5
11653,9
11949,6
11518,4
10876,12
10086,5
11579,2
9776,1
12130,3
11330,8
10525,5
11741,5
11231,6
11447,4
11487,8
12363,1
11136,13
9910,3
12148,4
9969,2
10299,15
11749,6
12268,1
12254,2
12795,1
9987,1
10667,19
9965,4
11882,3
11024,7
10387,11
10452,12
10247,8
12165,1
10149,7
11511,6
9648,1
10089,7
12452,3
10212,10
10906,4
10170,4
10115,5
11016,13
11374,7
11558,8
12054,4
12047,4
12200,3
11063,4
11751,3
10058,7
11319,9
10458,9
10008,2
10381,16
11725,12
10266,7
11236,11
11727,6
12905,2
12283,2
11719,8
12225,2
12466,2
10378,8
12275,2
11693,5
11203,11
11529,6
10981,11
13065,1
10892,12
11662,8
12114,2
10998,14
11855,3
11554,4
9980,3
10352,9
11680,9
11385,6
11020,7
11038,18
10315,11
10131,5
11245,5
11423,3
13024,1
10210,4
11395,16
12572,2
12209,2
9989,6
12304,1
10499,14
12199,1
10216,4
12579,2
10178,10
12987,2
12787,1
10600,13
10043,6
9958,4
10430,6
11630,5
11813,4
11997,6
11677,7
9975,5
10416,11
13596,1
10096,3
10571,12
9853,1
11617,7
10054,4
11371,9
11938,1
9807,2
11221,8
11896,3
10189,8
12348,2
12105,4
12480,2
11308,7
11244,13
11561,6
10599,14
13484,1
11881,6
11508,7
12755,1
10745,8
10944,13
10749,12
11557,6
11403,9
11990,2
10268,10
11242,10
11306,8
12940,1
11091,9
9993,5
11786,7
9818,2
12300,2
10303,10
11318,7
10697,15
10735,11
11992,2
10097,4
11594,4
10827,7
10993,9
12446,3
10372,10
9921,2
12061,4
10230,8
10005,4
10421,6
10965,8
12551,1
11405,8
12147,3
10970,13
12087,2
9815,2
12085,4
11837,6
10753,15
11563,6
11631,6
10699,9
12345,5
11042,9
10833,13
10124,4
10090,3
10364,4
10047,4
12330,3
11787,6
10943,12
11828,7
12462,1
10455,12
9995,2
10093,5
13095,2
11118,14
10953,7
11986,5
11429,4
12697,2
10163,4
9823,1
9886,3
11009,16
11615,4
12145,7
11729,3
10976,12
10009,4
11386,4
10980,9
10165,9
10621,4
11598,5
12514,1
10327,8
10014,3
12309,3
13775,1
11538,7
11272,10
11235,9
10496,10
11593,3
11816,5
10276,8
10286,8
10020,5
12142,1
11436,10
12758,1
10048,7
12270,1
11742,3
10972,12
12530,1
12597,2
12872,1
10857,8
10374,9
11456,10
10085,5
10796,17
9655,1
11854,5
10612,18
10056,3
10300,10
9879,4
10902,10
12079,4
10367,7
12642,3
11325,7
9775,1
11690,5
9911,2
10422,12
11774,4
11227,13
11869,2
12970,3
9865,1
10478,11
11268,11
12498,1
10819,13
11489,7
11743,8
12833,3
11053,7
11728,5
9781,1
11640,4
10101,7
10160,5
9710,1
12453,1
9850,2
10881,13
11668,5
11001,16
12352,1
10933,8
11842,2
9944,4
10453,11
12383,1
10019,6
12045,5
10076,4
11736,4
10154,2
10878,8
11607,6
11879,2
12418,4
9966,3
11015,8
10527,6
13277,1
12004,5
11902,4
12246,5
11129,8
12397,2
11225,9
10722,10
11699,3
10811,9
10293,4
11431,7
12178,1
12322,4
10140,7
11101,8
10650,11
12691,3
9714,1
9856,4
10870,13
13531,1
10373,6
12038,4
11989,4
10069,7
10265,6
11937,5
11654,4
12187,2
12858,1
10746,12
9882,2
10142,5
12606,2
13464,2
10679,16
11263,9
11779,3
10659,10
11642,4
12347,3
11446,5
13041,1
11821,3
9880,1
11922,5
11146,10
11334,10
11685,4
10287,6
11298,11
10770,11
12317,3
11915,4
9676,1
11661,5
12472,3
11437,7
9887,3
12000,4
9613,1
12545,1
11827,5
10411,9
10060,4
10134,2
12995,1
11450,8
11534,8
12143,2
11676,3
11149,10
11602,5
11354,9
11944,1
11315,14
12252,1
11117,10
9814,1
11875,5
9661,2
11441,4
11345,6
11506,5
11573,4
11202,6
10274,7
12488,2
11632,3
12312,4
11907,3
12618,2
9904,3
10195,6
11916,4
11757,3
10263,4
11643,7
11467,7
12056,2
14286,1
12248,3
12507,1
12595,1
9626,1
10072,6
12046,2
10219,10
12810,2
11891,4
10389,17
12442,1
12236,1
10450,12
11292,7
11552,5
11454,7
10187,8
10003,5
10296,5
9845,1
12667,2
11549,5
9846,2
11580,6
12672,1
11483,4
10901,9
11613,5
9950,2
10127,5
10221,2
10359,5
11224,4
10739,9
10081,4
11778,6
12240,2
11857,6
12518,2
12033,2
10082,6
11027,5
11765,3
11314,8
12024,3
10295,11
9942,3
11500,5
12218,2
10146,6
11522,4
9801,2
9800,3
12048,3
11281,11
10092,8
11509,7
12155,3
11845,4
11909,4
11780,3
11993,4
10181,2
12849,1
9659,1
10025,3
12140,2
11200,11
12163,3
13238,1
12153,4
9900,1
11524,6
11994,6
13142,1
11946,2
10173,6
11399,7
12111,1
10168,6
11998,3
10132,9
12501,1
11911,3
12502,3
12009,4
10567,13
11824,1
13093,1
13333,1
10117,4
11838,2
9918,2
12207,4
12243,3
9866,2
12526,1
13102,1
11760,3
13251,1
11332,8
10936,10
12237,2
9951,2
12223,2
11107,8
10845,10
13070,1
12761,1
11664,3
11592,4
11616,6
12043,4
11351,6
9909,3
12256,2
11460,8
9854,2
11633,7
11364,6
12041,3
13467,1
10967,10
12184,2
10682,14
12389,1
12624,1
11961,3
10586,8
12095,2
11406,6
12445,1
10050,5
12499,1
9772,2
10147,7
10114,3
9731,1
10190,4
10834,10
9999,1
10743,10
12808,1
12411,4
13512,1
9760,1
13542,1
12700,2
11672,2
11073,8
9901,2
11972,2
12688,1
12410,1
11514,9
12060,2
11941,3
11900,2
12999,1
12134,3
11470,3
10482,6
12064,4
11543,8
12299,1
13546,1
12635,1
11880,3
12825,2
11833,5
10982,9
10046,4
9916,1
12192,3
12266,1
12301,2
12413,4
9836,2
12543,1
12030,3
9892,3
12360,1
11904,2
12856,1
11521,8
12644,1
10409,8
10755,9
10907,10
10022,4
10204,5
11193,7
13108,1
10213,6
12528,1
13433,1
11834,2
12483,2
11481,5
13472,1
11746,5
11247,5
11975,4
11636,4
12288,5
12458,2
13572,1
11923,2
10111,3
9943,1
10023,3
10112,4
11935,6
11856,6
13121,1
11700,4
10032,4
11955,3
12594,1
12788,1
11851,4
10071,4
12553,1
9924,4
11283,9
11832,8
12239,5
12493,1
10155,5
10099,4
11379,6
11965,3
13114,1
9849,2
13036,2
13147,1
11988,4
10141,7
12400,2
11288,8
11964,2
10152,5
11819,2
9861,3
13321,1
11776,5
10073,5
13881,2
11748,3
11416,12
10108,3
10323,3
11897,3
12457,3
10006,4
12115,2
12211,1
11530,6
11651,2
9903,2
11600,5
12503,3
9941,4
12751,1
12651,3
12172,3
13218,1
10448,7
12034,3
11674,5
13747,1
10087,4
10911,11
11323,3
11198,6
11954,4
12036,3
12422,1
13163,1
9930,3
9819,1
10379,11
13179,1
10172,5
12104,6
9864,2
11850,1
12570,1
13085,2
11463,8
13173,1
12279,1
10033,1
12449,1
12151,4
12811,1
12487,2
11839,2
10130,5
12257,2
14178,1
12014,1
11256,7
12885,1
13589,1
12580,2
11963,3
11979,3
12002,2
9822,1
12818,1
10135,3
13223,1
12249,4
12011,1
10031,2
9923,1
10065,3
13296,1
9971,2
9809,1
12119,1
11753,5
12173,2
12272,3
12489,3
10390,7
12931,1
12066,5
12685,1
12395,2
12474,1
9896,2
11831,3
9623,1
11641,5
11723,4
12097,2
12561,2
9884,2
12137,4
12058,4
10012,3
12425,2
10094,1
12357,4
12421,2
12881,1
11408,5
9698,1
11887,4
13615,1
9906,1
11983,5
13054,1
12010,1
11520,6
12419,3
11792,2
11947,4
10037,4
12746,1
12089,2
9953,1
11849,4
10038,3
10144,5
12475,3
12529,2
12194,1
12684,2
11929,3
10145,3
9968,1
13233,1
11931,1
10010,1
12133,1
9767,1
12515,3
13031,1
12201,3
12083,1
12035,1
11697,1
12417,1
12025,4
11752,4
12482,1
11480,5
11689,2
11476,7
12412,2
11648,3
12329,1
9748,2
10180,2
11884,3
12323,1
11777,5
12206,4
12090,1
12259,1
11970,8
12998,1
12005,2
12527,2
12098,3
13181,1
12559,1
12610,2
11307,2
10207,6
9722,1
12510,2
9928,1
12455,2
9875,1
12031,2
9799,2
9986,4
12132,2
11815,3
11981,1
11588,5
9905,3
12361,1
10029,5
9712,1
9803,1
12956,2
12018,4
9878,2
12415,3
12019,3
9868,1
12102,3
12735,1
9848,1
12605,1
13123,1
12340,2
9961,2
12213,4
10821,11
12141,4
12699,3
13332,1
11912,1
11805,5
12806,2
12577,1
12447,1
12784,1
12183,5
13033,1
12220,1
13170,1
11932,4
12630,1
12840,1
13870,1
12648,1
13256,1
12359,1
12862,2
11844,3
12768,1
12971,1
12100,2
12278,1
12873,2
11905,5
11966,5
11475,6
12232,3
11744,4
12798,1
12563,1
12408,2
12189,3
12467,1
13489,1
12346,1
12293,2
12581,1
12302,2
10067,3
9874,1
12774,3
12235,2
13659,1
11657,4
11726,5
12071,2
12729,1
10552,7
10332,6
10166,9
12641,1
9739,2
12809,1
12620,1
13021,1
12555,1
13029,1
11910,4
11764,3
10242,3
12719,1
10011,3
13191,1
10040,3
12776,2
12848,1
9872,2
9897,1
12659,1
12334,1
12296,1
9894,2
12387,1
12602,1
12682,1
13000,1
9862,3
13064,1
11366,5
12429,1
12094,4
9766,1
12229,2
12854,1
9960,1
12327,1
12444,1
11692,5
11962,2
13055,1
12778,2
9736,1
12391,2
12944,1
9778,2
12023,2
13260,1
13193,1
9867,1
12973,1
12727,1
10217,7
13089,1
12710,1
12652,2
12059,1
12017,2
9745,1
12284,1
13401,1
13915,1
13307,2
12407,1
11756,5
9562,1
10077,2
9913,2
12285,1
12202,1
12533,1
12186,2
12324,1
12805,1
12062,1
12402,1
9936,2
13386,1
11681,3
11852,3
12314,2
11969,3
11781,2
9686,1
9757,2
11967,2
10737,12
10057,4
9891,3
12984,1
12496,1
12337,2
13545,1
10227,3
11485,4
11238,6
12519,1
15090,1
11974,1
12195,2
9768,2
12993,2
11811,3
13168,1
11871,1
12847,1
12892,1
10044,1
13069,1
12382,1
13427,1
9939,2
11763,1
12341,1
12336,1
12167,1
12821,2
10066,1
12783,1
12665,1
12550,1
9983,1
11933,3
10053,3
11848,3
11766,3
9828,2
12790,1
12375,1
12463,3
11914,2
12217,2
11420,5
12954,1
13165,1
12169,1
12712,2
12962,1
12109,2
11767,2
9954,1
12504,1
9825,1
12297,1
10234,3
9925,1
9732,1
12955,2
13345,1
11559,5
9753,1
9769,2
12964,1
11791,3
12867,2
12769,1
9738,1
12159,1
12342,2
9898,1
13434,1
11863,3
9932,2
12310,1
12921,2
11688,3
9837,2
11069,4
12350,1
13396,1
9956,1
11784,3
12080,2
12473,1
12640,1
9630,1
12629,1
10000,3
9834,1
12525,1
12086,2
10024,3
12180,3
12430,1
12803,2
9964,1
12713,1
